id,text,target
769934579260162050,Esta noche nuevo #Directo de #Battlefield3 en el canal. Podreis proponerme armas con las que jugar para putearme  https://t.co/tYEGhzkZy4,NONE
769934500159688705,@yddeon la Universidad es fácil porque estudias lo que te gusta   JAJAJAJAJAJAJAJAJAJAJAJA ES TODO MENTIRA,N
769937561590652928,@_cuteresa Son dos frases. La una complementa a la otra. Así se entiende mejor ,P
769932963358310400,@bryantorresFSH @uby77 claro bryan es otra cuestión del tema ... Si abres más días alquiler más caro . ,NEU
769932705995825152,@veronik87mlg algunos callaos pa que no nos digan reventaores la Yihad! ,NONE
769932555697160192,Pues me han metido un buen repasito en la final de hoy del torneo de Liga Playstation jejejeje se notan las vacaciones ,N
769936671739633664,El solo que hace Rosendo en Flojos de Pantalón es Flipante!!! ,P
769935643074002944,"@PapelitoRojo @pedrojcases no me lo como, solo muerdo y estiro  y si llevo las cutículas bien, no lo hago, ahora están top ",NEU
769939359764217857,"@kriisvlc @informativost5 @telecincoes Noooo estamos todos en Lucena, q miedo ya no se puede estar tampoco tranquilos en la playa  ",N
769926572711313409,@Charmimedicen A gente tonta es dificil acostumbrarse ,N
769926491056566274,@gemacorga podéis pasar gratis para la siguiente temporada ,P
769991704812355586,@rafalasa @ruestern @Eleder_ Pero si los waitos ya estáis aislaos! ,NEU
769991221557227521,¿Alguien es tan amable de ir a hacerme la compra mañana?   Estoy de un bajón y de antojos que… https://t.co/Z5qC6TIOBC,N
769990348965904384,Pues esperando al señor @DarkFabio666 para la caza de pokemon nocturna me hallo ,NONE
769974581994131457,Yo solo quiero a alguien que odie A7x conmigo ,NEU
769974465128230912,"@MaiteCerezo @RenRiesgo a vosotros las manchas os quedan divinas y a mi me han potado un arcoiris en la cara con mucho odio, no es justo ",N
769974436229414914,@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre ,NEU
769994091966898178,"Esperando la nueva temporada d #SuperShore2 ,vamos calentando motores con el estreno de #AcapulcoShore3 esta noche a las 22:30 @mtvspain ",P
769996459748028416,"Obviamente las preguntas tienen que ir en el e-mail, no ENCIMA del vídeo ni nada parecido, sino no podré usarlo ",N
769995552062840833,@hackandbeers Muy buenas amigos!  Como podemos contactar con ustedes?,NONE
769985146405683200,"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo ",N
769984290969051137,"Me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal ",P
769984071372013568,Hace tres días que entre a @HawklineClan y hoy me he pegado el segundo clip  1080 desde lo alto del ala del caza https://t.co/8x4DVAFGSp,P
769983928841166848,@EvaGelCot DONDE LO VES!!? Es mi programa favorito 😢 y sólo encuentro hasta temporada 5-6 y esos ya los tengo vistos ,P
770001225412739072,"@Formalito_soy @JaniJoplin Se nos pone sentimental  Pañuelos, por favor!",N
769986251575427072,"El próximo vídeo es simplemente explicando cómo participar para salir en ""Respondiendo en Verso"" especial 500.000 ",NONE
769985813887188993,"@Juliaa_Coutoo muchas gracias niñuca, tú tienes una gran sensibilidad por eso valoro mucho tu opinión. Feliz noche ",P
769985604725637121,@ratgull @Vespacityman @Kellydeharo @ELpuebloMALDITO Al final ha sucumbido el maldito a nuestra dura mano ,P
769615573164683264,@SumiEsB Yo también vi la peli y lloré lo que no está escrito  Ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,NEU
769615173141295104,He probado una nueva espuma para el pelo y sí que lo deja más rizado pero se queda como efecto gomina y no me gusta. ,N
769692406706999296,@kindermeli tengo que estudiar así que la semana que viene a lo mejor ,NONE
769691353588592640,"@ClaudiaPiqueras hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)",N
769690910703616000,"@lekilig estaba en momento ""odio eterno"" necesitaba compartirlo  además yo hace poco que tengo canal y no me siento NADA identificada ",N
769688541299347456,@lekilig un hilo fabuloso  comparto todo lo que dices ^^,P
769713999776669696,@NiievesGiil si hubiese una opción de ''kill'' seguro que era la más votada ,NEU
769713515607261184,"Al final el vídeo lo subo mañana, que acabo de llegar a casa. ",NONE
769712850193551360,"@ivancastello Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02 ",P
769993102442524674,@ImFebrer @MalagaCF Ninguno de los clubes lo hizo oficial pero se dice que sí ,NEU
770010128720486400,@ignatiareilly una oleada de cosas homófobas días anteriores ,N
770027848426000386,@Zexioning Al revés  Si quiero hacer cosas me quedo en cada a ver la peli ejem.,NONE
770027650610003968,@zKnowcks7 la culpa es de la gente que juega segunda no te engañes a ti mismo ,N
770027144126881792,"@plsnomoredrama @Joseemiii @IsaMeseguerMtz @svvvdbxxy normal, con esa cara que tienes Alexia ",NEU
770028464057483266,@MigueZYT yo te felicitaria pero no me quedan caracteres en este tweet con lo cual lo siento mucho sera el año que viene  no te rayes bro,N
770026979047374849,"Chatel con mis primos le hicimos un funeral a una lora de la casa de mis abuelos, cantando una adaptación de ""Querida"". DEP Juanga ",N
770026405144952834,Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro ,N
770026118426529792,No me llamo Laura pero te casarias conmigo?  #ElRaboDe8cho @8choOficial,NONE
769614591013814273,Vamos a enfrentarnos un poquito a fotos viejas ) apuf ,N
769613629977223168,No hay nada como ver la semifinal masculina de La Nucía Open de Pádel mientras hago 30 min de bici estática a tope ,P
769613295011631105,@Goonzas_ No voy ni a Vigo voy ir a Madrid? Jajajaja que vivo en Coruña tonto ,N
769621972791791620,@soryrahe_ @Tengo_Mas_Razon Por favor xikos eso lo hablais en privado vale? ,NONE
769620986413080576,"¿Soy la única que no está viendo el partido? Aunque me gustaría, la verdad ",N
769634809983434753,@AjaxAjaxcf no estoy convencido. P.e. Me gustaría ver a Cerny y Nouri en el 1r equipo y menos Gudelj y El Ghazi... Le doy tiempo.  (2/2),N
769634567917633536,"Somos los españoles cómplices de que gobierne el PP NO. Son sus cerca de 8 millones de votantes, de los más de 34 millones censados ",N
769610589542940676,"@Maryansoy para el frio la solucion es hacer lo que dice esta frase ""sabado sabadete camisa nueva y ...."" ",P
769610090345275392,@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico ,P
769612941037568004,@keirzar yo lo tengo facil  mi unicovy verdadero amor es pokemon ,P
769612556587634688,@imdariusb1tches es que que hacen tio ,NEU
769611474134241281,Con un RT podrás ayudar a la asociación de robots con problemas psicomotrices de la Guardia Carmesí  https://t.co/ViEV7ST79a,NONE
769636237984538624,"@vigarcu @saez_cristina @muyinteresante Están comenzando a hacerse un poco visibles ahora. Y ya van por su segundo modelo ""Fairphone 2"" ",P
770015843887489024,Final copa libertadores en BAL! la última final de Bradinho...  https://t.co/RZnUVPNa5D,NONE
769956993826160640,Algún día dejaré de ver a Rem en mi TL y no recordaré a Subaru lo subnormal que fue de no escogerla. ,N
769973260712865792,"Lo siento mucho  bueno, os he dejado un vídeo de hype para el stream de mañana, que va a ser fuertesito",N
769972714820034565,"@bensonsenora El anuncio es cutre, cutre.  Joseba quien es? ",N
770011857994276865,"@marcasgz te recuerdo que soy una persona que tiene criterio, equivocado, pero lo tengo ",NEU
769986689699876865,@CesarCpi @Bl3sSuR @RetroTrainer Búscame un Zapdos de esos legales que tanto te gustan wapo  ,P
769988517975957505,"Buen amigo eres @Skyruss96, gracias por compartir tu pregunta en ese Ask 2.0 ",P
769987339187814400,"@DavidArizaAbad buenas noches, David  un abrazo!",P
769986734293716992,@Tengo_Mas_Razon Mi país El primer tema que escuche de Nach ,NONE
770091323961532417,Qué pobre soy no puedo ver los VMA ,N
770087365796855808,@MarinaLiaison quería poner me tenéis quemadísima pero no cabe y salen los puntitos ,N
769864074582712321,@EyeOfDavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo,P
769863855451344896,"@_aitor la verdad es que tiene buena pinta. Investigaré, gracias ",P
769863234946031617,Acabo de descubrir a Filip van der Cruyssen y sus increibles #fotografia de #retratos ...yo quiero   https://t.co/2T0S6DGxnm,P
769860293841354756,@springsteen_81 en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos ,N
769860072503644160,"@ElDesmarque_VCF Nunca había visto al Valencia el último de la Clasificación.  Que pasa con el Valencia, ya no ganamos.",N
769892151987675136,"@HeCalledMeAC Lo sé, a pesar de saber que no debería simplemente enamorarme de una cara bonita como la tuya... Soy muy superficial ",N
769891966318501888,"@kalvaniGH Pues yo no me crei esa expulsion, me parecio otro tongo como la de Ares, los dos mayores robados de aquella temporada ",N
769858499010564096,@alienmarica intenté eso el año pasado y mi móvil se hizo el loco con la alarma ,N
769855141189132288,"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara ",NEU
769888991080427520,"@boteroBET @naitah77 hoy tocaba ir al del oeste, por cambiar. Sí, el cambio es a mejor ",P
769888103242797056,"@babi_dark_ si ya las hago, pero promocionarse es complicadillo  tengo pensado hacer un sorteo en poco",N
769887885818421248,Como siempre mi tortilla triunfa mas que otros platos  #playa… https://t.co/C60TC2teqV,P
769887832194318336, por qué dices eso? Yo soy otaku y no hablo casi de aniJAJAJAJA era broma sis,NEU
769878004784852993,"@rdelvalle, vaya, felicidades atrasadas y muchas gracias ",P
769877190561398784,Me encanta como han decidido a que universidad voy a ir sin ni siquiera consultarmelo ,N
769876631041310720,"yo esque los veranos curro, asi que no puedo quedar mucho  pero si algun dia te pasas avisa y vamos a full hd  @Sergiio_Moyaa",NONE
769885657816788992,"@GothicNekoGD Para Nigtwish tengo asiento, aunque fueramos juntos no podríamos sentarnos uno al lado del otro   Para los otros tengo pista",N
769885529085190144,@ClauNavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida ,N
769894591164219392,"Verano completito... Fuengirola, Peñiscola, Valle del Jerte, fiestas Sepul y próximamente --- fiestas Olmillo! ",P
769894353389162497,"Y yo mientras comeré palomitas mientras quedáis retratados porque, ay, es lo que pasa cuando usas el activismo como un arma ",N
769894043526500353,"@joanes22 en esas fechas estaré en el @Designcampfest de Lima! Pero seguro que visito Pamplona con ""La Sed"" en noviembre ",NONE
769895102898638848,@Ivangomezruiz @TurismoAsturias De allí volvemos después de una semana espectacular ,P
769866755682492418,@lapollacaliente dos horitas más! Aunque me levanté destemplado ,NEU
770994064451891200,Siempre las mejores personas son las que más sufren  #GetWellSoonSelenaFromSpain,N
771004220464070656,"Es bastante patético, sobre todo que lo haga gente que prácticamente no me conoce de nada ",N
771004104021774336,Lo único malo de Death Note es que dura muy poco. ,N
770957114273624065,"@FemiHard_ Hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +",NEU
770955429740417025,@varitoponchito  es que las preguntas capciosas no están bien! Resultan muy periodísticas y poco consideradas ,N
770990675080966144,@Sr_Merlusa @Mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo ,N
770990555333529600,Estoy tan segura de que el exámen de mates va a ser el que hicimos de recuperación en el último trimestre al cual NADIE le sacó foto ,NEU
770990366631788544,"No me refiero a vehiculos, me refiero a telefericos para llegar rapido a x zonas de vuestra (esperemos) gran base ",NEU
770990282817015808,"@ladykumaria tranquila, te seguimos queriendo igual ",P
771017206494822400,mi hermana kylie la vasca como la echo de menos ,N
771017151557828608,"No, solo quiero bailarte la medusa loca en privado  @GuiasTacticasES",P
770988231819223040,"@denisfmendez @anordestado @Cascarelo @GzWika Ponferrada, ya no soy gallego ",NONE
770988010229891076,@RoussiRT jajajajjjaajjjjajajaa eso no lo haces con mi culo  y es de gran valor.,P
770987884488826880,@vodafone_es ha aceptado reembolsarme la cobertura marítima de la que no me advirtió en su momento. Estoy contenta. Me parece justo. ,P
770987688551936001,Típic Te levantas de noche para ir al baño y corres lo más veloz que puedes para que el fantasma no te alcance ,N
770987552450945028,Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal ,N
770987505642573824,@imanbl_ el unico libro con el que me he echado foto ha sido con el de Yo antes de ti  pero porque el libro es especial!! Jajajaja,NEU
771008376960589824,bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made ,P
771006957666861057,@BenielAnaisabel Y además con unas vistas preciosas... Disfruta de la tarde como se merece ,P
771006781623529473,Hoy directillo de FIFA señores! Un poquito de Liverpool que queda menos para terminar ,P
771015391669784576,"@Antonioortzb @lavuelta @luisangelmate Ojú, que envidia más mala me ha dado!!. Disfruta. Aún me duelen las piernas ¡¡que buena estaba!! ",P
771015122122858496,"@batyol @valenciaplaza Gracias por seguirme. Todas las semanas escribo en @culturplaza, cada míercoles para más señas. ",P
771015060579880961,@vmc1385 Muchas gracias atrasadas!! Esto del Twitter hacia que no lo miraba.... Un abrazoteee!! ,P
771014583251271681,"@SonrisaChocolat gracias niñuca es preciosa, te prometo que me has alegrado la tarde con este detalle tan Bello y enternecedor. Mil besos ",P
771014290006564864,@AGMelendez_ pues si. Pero por lo menos podrían ser actores  puestos a hacer el paripe. Que sean profesionales ,N
771014190526005248,"@tenistachanel de aquí haciéndolo ""conservadora"" sale una @50 seguro.  a ver como montamos! Thanks por las ideas!",P
771014163896340484,"@voicesyntex soy como ese medio demonio que es marginado por los demonios, pero también por los humanos ",N
770998456752148481,@Najeraa13 creo que soy la única que pringa trabajando todo el verano y todo septiembre ,N
771028182862536704,Queréis que os ponga stream en 10 minutos con el McCree de mi equipo   será un stream cortito de 2 horas ^^,NONE
771028065644322816,@RadicaIizate @pvaya pero... Ella... No es verde!!!! Aunque ahora que lo dices... Es muy... Eh... ,NONE
771019313310470144,31 AGOSTO  DÍA INTERNACIONAL DE LA SOLIDARIDAD  Porque la solidaridad comienza con una sonrisa     ¡Feliz día! https://t.co/XClh0GSjeG,P
771019034498301952,@julioinsadji Estás muy calladito por aquí julio... q n puedo poner la radio ,N
771018908149157888,"@HuGo17__ @BayonTHE1 Vamos con PAM que preferimos entrenar vs DDH, teneis muy buen lvl bro ",P
771018869850902528,"Vamos @ArvenLoL, dales duro como tú sabes  #LoLHonor2",NEU
771018763697266688,@miradadelaluna @FinisimaPersona lo vi antes y pensé que era brom si yo fuera mejicano lo construía delante de Tejas  o más. Saludos.,N
771018510378082304,"@fredo_gf Hola, lamentamos leer esto  Por favor, danos todos los detalles en cliente@hyundai.es y te atenderemos lo antes posible. Salu2",N
771083095655219200,"Terapia de #FirstDates112 si el panorama está así es normal que siga soltera, el problema no soy yo. Me siento mejor ",P
771082813777047552,Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él ,N
771082348989452289,"Que guay, el coca cola music de este año es de Meghan Trainor! Ojalá ser rico ",P
771085904035315712,@anniebooksx tiene que ser entretenido  tu seras la primera en verlo amore mio 😘,P
771085598140559363,@VAMPYRES_movie @butfilmfestival uno de nuestros festivales favoritos!! Hemos ido dos veces ,P
771084695488659457,@PortalSB_UDLog @CDLaredo @CyDLeonesa estos por lo menos han visto 4 goles ,NEU
771083892329766913,"@turu_brujo Mareo y el Molinón siguen en su sitio, todo os parece mal ",N
771083795995000833,@angybir @BrujulaOndaCero Gracias! Horarios un poco distintos pero ahí estamos ,P
771086980373417984,@harleyftprego me gustaría poder ir y abrazarte para que te sientas mejor❤ ,P
771086769806868482,@Jorge_Ruiz14 lo cierto es q estoy en el sofa viendo como se enamoran en first dates ,NONE
771086488859795456,@Jonbarandica ha sido un acierto muy grande el de anoche ,P
771077610436718594,"@Ciudadano014 ¡los médicos siempre te dicen cosas horribles, citizen! ",N
771077582804623361,"@Mereeia llévame contigo por fi, que yo también monto y casi siempre sola ",N
771088620589608961,@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa ♥,P
771010006837760000,@Omr_dh Tranquilo Omar yo te sigo ahora ,P
771008473450606593,"Estupendo discurso de @joanbaldovi en  #SesionDeInvestidura Ché, la ciudadanía ha tenido voz ",P
770980246040547328,"@miguela38331844 Que bonito,y yo tengo una sorpresa para Ti ,que te gustara muchísimo!   ",P
770979606295932928,@Nerea_RMCF93 @OjeraFarlopera_ @aaron_np que guay no? Pobres nosotros simples mortales que no sabemos nada de la vida ,N
770985296007659521,Me parece q en esta edicion blogs @iAgua la 4a posicion será la + reñida  @hidrojing @jcponline @MarinaArnaldosO https://t.co/8HLHYxOX55,NEU
771010840715755520,@jorgegarzon_  una ruta ideal para disfrutar en familia de los @VallesPasiegos ,P
770975788149665795,"@SrMussel  yo el cinco termino los exámenes, tu dime un día y si quieres nos vemos en Murcia o en tu pueblo ",NONE
770975318341451777,La gente se descojona de mi cuando me indigno y no se lo toman en serio ,N
770974438980460544,@JuapochoHH sorry not sorry  pd quedamos en medievales?,NONE
770974244976996353,"El Temor de un Hombre Sabio, la saga Millenium, Canción de Hielo y Fuego, y un largo etc ",NONE
771006494254985217,@helen_acks Pos sí que eras tú limitada en encontrar formas de no aburrirse en clase ,N
771006383735115776,"@wikkedchild lo veo más que jodido, pero la esperanza nunca se pierde. ",N
771005399285788672,@vacasueca también que no parezca pulsera de reo eran deberes pendientes  Pero qué menos que 7-10 días ,NONE
771000529011048449,@dexamina Yo he citado varias veces a Heidegger en tuíter y me meto contigo ,N
770983534802632705,@perriestheory NO PONGAS COSAS PRIVADAS nah es que me ha molestado en serio ,N
771013140494557184,@ChanqueteFest porq si no es posible ir con ellos necesito encontrar otro alojamiento por mi cuenta. ¿Podríais contestar por favor? Thks ,NONE
771013039659286528,"@dei_biz Al contrario, me viene genial la corrección para ir mejorando mi inglés ",P
771035873148362752,@marionaral @mjdelrio @AcevAsociacion gracias   Si lo malo de la verdad es que no necesariamente nos hace felices.,NEU
771040084632203269,Menciono a Sofía en cosas bonitas y ella me lo paga bloqueandome por wa ,N
771039402231472129,@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues? ,N
771039343381245952,@_xOshiro Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible ,N
771039178318635008,Alguna buena moza que me diga a qué hora y qué días echan Teen Wolf ,NONE
771039103697690624,Una etapa se cierra y comienza una nueva aventura ,P
771002860565848064,"@sanchezdelreal Sí, es que ya tengo instalada la beta. De momento sólo funcionan en iMessage ",NEU
771002784024031232,"@alastrain El primer tuit nos llego a nosotros, por eso te preguntamos tanto  Que tengas un buen día y buena compra.",P
771002156115693568,Tenemos un presidente que es persona non grata d su ciudad @ahorapodemos nadie s lo va a recordar c una carretera d tercera leña al mono ,N
771033276257538048,@josebrit sigo sin acostumbrarme a su nueva boca/dientes ,N
771037885915099137,AY MI MADRE GRIEZMANN 88 en FIFA 17 Toca ahorrar desde ya para hacerme con él ,P
771037503801397248,"@IgniLefiaSplash Una vez mi prima me besó sin previo aviso. Ese fue mi primer beso, y nunca he vuelto a tener uno ",NEU
771036947108200448,Los ministerios q os tienen a vosotros engañando maca conmigo tenías q dar @Rafa_Hernando q t iba a dar un baño así d paso t lavas l boca ,N
771030279616077824,"Esto es tan surrealista 😂 Pues nada, la cuenta de twitter de PewDiePie a la puta ",N
771032540652113920,@luciaanagil illo que ya me han enviado 5 personas diferentes snpachats con palomitas ,NEU
771031093646659584,Quiero ir a la festa major de Llinars la semana que viene que es mi pueblesito ,NONE
771041317803724800,Cuando le mandas a tu profesor algo para corregir y te lo reenvía corregido y está todo mal  solo me queda llorar,N
771043016106708992,Estos días me encuentro muy débil... espero que se me pase pronto!!! ,N
771042560424943616,Putada lv se me jodió la ruedecita del ratón y bueno ,N
771027072047132672,"@Walter_Sobchak1 Por cierto Walter,genial lo d echarle las cenizas al Donie ",P
771025951866126336,"@livingjacob tu lo tienes facil, vives al lado de madrid ",NEU
771025546289569792,"@PsychoViolence_ voy a estar muchísimas más veces por Barcelona!!! Estos días los tengo un poco complicados para quedar, te informaré",NONE
771065990134239236,Creo k es la primera vez k estoy deseando k llegue septiembre de una vez ,P
771065591079833601,"@senior_Esfera qué va, son tranquilas, nunca logra refutarme nada ",P
771065395876888576,@MilfncokiesLoL @Paloma_EB el sábado o el viernes podría a lo mejor  Pero tengo que jugar durante la semana ,NONE
771064143965282304,"Que #Rajoy no logre la #investiduraRajoy NO ES NOTICIA, lo contrario sí... Pero serán becarios los que están en prácticas ",N
771064133060026368,@BernaRios9 @gottabebravery_ yo ya estoy arruinada con tanto verano Berni ,N
771064025161621508,Primer día de la operación bikini 2017 superado.. I can!  #altafitdonosti #objetivospartan2017,P
771063949647314945,@gur_pegui @pazborisb @YeOldeNemesis además habrá nueva Estrella de la Muerte. Saldrá por unos 500 euros ,NONE
771063610386841600,"No se cuantas veces la abre escuchado, pero no me canso de hacerlo y es que suena tan bien juntos @MisElizaJane  https://t.co/KVPc6WiIGU",P
771062102106763267,"@albeferrando @DGTes Hola Alberto. Tengo la misma problema, he perdido unas horas  ¿Lo has obtenido? #dgtes",N
771044728976642052,"@hollagher Si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier FNAC vale. ",NEU
771069415710490630,Se qué razas están entre mis preferencias... pero va a ser muy difícil adoptar alguna de ellas ,N
771073172271730688,"@Orion_Pirata abcesos de pus en la espalda, pero coge el alta el día 8. ",NEU
771072149742387202,@quinno_ Bajón + Ed Sheeran llorera asegurada. Me pasa ,N
771071912420188161,@Quesadacid muchas gracias Rodrigo por compartir con nosotros su paso por la Feria del Libro de Benidorm. Esperamos que le haya encantado ,P
771071874772135938,"Más bonito no puede ser  Por cierto,me alegro mucho por la mención https://t.co/NAm5mf5Nz1",P
771024885988618240,@Garabatos ya estás aquí? 😂😂 Esta semana lo tengo complicado pero a la otra vamos ,NEU
771024597978345473,@arivero la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? Que llevo dos días entrando y ya no va ,N
771023798971822080,@_Raquel97_ ¡Muchísimas gracias! Ojalá te llegue prontito y lo disfrutes un montón ,P
771095991181279232,30 años viviendo en #Algeciras y cuando me vengo a vivir a #Sevilla es cuando pasan las cosas divertidas como un #terremoto. ,N
771101604305051648,@ElSpeaker La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy ,P
771100160868880384,¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa,N
771100028073086976,@WingedArrow_ @redskyF2 si pero es de Mario joder comprate una propia ,N
771099612086140928,Mi corasonsito me pide a gritos Clexa fanfics pero de los bonitos profundos que te dejan llorando ,P
771099369122697216,"@audreymolgar ay si, pero no puedo cambiar el username y soy un numero raro  aiuda",N
771099060031856642,@Fourty35     Si mañana sigues malita te dedico una canción.  (Mía no ,NEU
771103351073275904,@johanna_196 el sábado unas risas todos juntos... A por otro año más! ,P
771103336422641664,Me instalado la app de @Los40_Spain solo para escuchar @Los40Trending de @ajpaniagua  #algoestacambiando,NONE
771102795533615105,"@ElSpeaker Es un aspecto poco conocido del Sistema Solar, que probablemente aún haya cosas por descubrir ahí fuera ",P
771102706970877952,@PitDiamondcore  Que cabrones..... puffff  .... Bueno se empieza de nuevo no pasa nada jejej ,NEU
771074285423263748,"@javier_depecos Otro para ti Javier, me ha hecho mucha ilusión tu respuesta. Gracias de corazón  feliz noche.",P
771074004140646400,"@reivajcorrado @_Jesuismarc Alguien sabrá, alguien en ese extraño lugar que es el futuro. Esto es una empresa para la humanidad ",NONE
771047602569801729,@OriannaSenpaii conmigo siemprw puedes hablar ,P
771047490179198976,#HappyJungkookDay #꾹이생일ㅊㅋ Galleta bonita *.* Feliz cumpleaños al mejor maknae del mundo ,P
771046775268466688,@AlvaroAuryn en noja estuviste genial pero ¿sabes una cosa? Nos vemos en madrid para despedirnos  #askalvarogango,P
771051726694744064,"Chicxs nunca idealicéis demasiado a una persona, que luego os da mg en facebook y rompéis un espejo de la emoción ",N
771051145032765440,@GamerXtraX Aun no  No tengo algunas legendarias aun ,N
771053662336651264,Tengo tantísimo sueño que cada vez que me levanto y ando me choco con la pared en serio me siento súper gilipollas ,N
771053422518931457,"3 años siguiéndote y ni una mención, con lo que te quiero  @AlvaroAuryn  #askalvarogango",N
771055330117779456,"Me haces bullying intenso, me vas a hacer caso algún día?  @AlvaroAuryn  #askalvarogango",N
771057606290964480,@Lugnica_ Estoy conectado y listo. Cuando quieras me le pasas. Mi AC te lo repito es 2294-6239-5875 ,NONE
771057243550801920,"@Dalek_fan qué va  me levanté agotado, de no poder salir de la cama de las pocas fuerzas que tenía",N
771057046296879104,"@crisasanz gracias, guapa!! menuda promoción me haces!! eres un sol ",P
770989071015505920,"@XimoVR @gsus_77 @mediavida5 lo bueno y lo malo, ojo. Que a nosotros fijo que nos quitan alguno. ",N
770988960906616832,Se ha ido de mi espalda y no se como ha acabado dejandome en una esquinita de mi propia cama ,N
770980702636609537,"@LaPonyRosa nu , no sirve cualquiera  Lo probé hace poco para una app coreana y no me dejaba u^u por lo de la tarjeta de crédito",N
770971664364498944,#ide el primer día de clase voy a proyectar una de estas fotografías y voy a pedir información sobre foto y autor A ver cómo resuelven ,NONE
770973163920453632,@Lenavg3 jajajaja si si. Buscaré en Pinterest algo así  gracias 😘,P
770977393469165568,@noseashetero 10/10 lindo a ver si vuelves a León que se te echa de menos por aquí  quiero abrazarte ✨,P
770976788222734336,"@aaron_np @OjeraFarlopera_ @Nerea_RMCF93 somos antifas y bebemos agua de pantanos que hizo Franco.... que pena   Mira, me meo 😂😂",N
770976716412116992,"@LuciaDollface Ya ves, parece un comic más maduro pero el dibujo se delata solo ",NEU
770996737121087492,@oh_gabi genial! Ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir ,P
770996015625302016,"@riley7097 En edad internacional 19, en edad coreana 20 ",NONE
770995646832803840,"@UnAustracista @CarlesRH Metáfora=Comparación, que es lo que dije. Un poquito de teoría literaria ",N
770969925481537536,@erchache2000 @Sharker es que hablo de sus correos corporativos en sus PCs ,NONE
770953218922799104,@agarotadipanema @montano66 Yo solo cité la gran definición que dio de ellos muy pronto el artista Omar Jerez ,P
770982171142189056,"@aaron_np @OjeraFarlopera_ @livetodie77 @Nerea_RMCF93 no tenemos para cerveza, somos pobres y sucios. No nos dejan entrar al bar ",N
771023324348637184,@Putaqueen7 esta la página petada desde hace días ,NEU
771022271980920832,"@cantagalli Pasa el link de la mas interesante please, por no ver 5 veces lo mismo ",N
771089570691682304,Mingafria harrison. Si por un casual consigues ganar me pagas la noche de hoy. No te meto presión. Tu verás. ,NEU
771089200234070017,Os recomendamos seguir las listas porque Spotify no nos permite tenerlas públicas y colaborativas al mismo tiempo ,N
771093303995600898,@JL_Blanco Gracias por la información. Parece que el olor ha cesado. Ayer pasó lo mismo sobre la misma hora ,N
771092584538120194,@Paco_Pinero Pero ya te digo que me encantaría tener esta conversación contigo en otras circunstancias ,NEU
771094297307389956,"#InvestiduraRajoy13tv mi madre¡¡¡ @JoanTarda ya regreso, del viaje astral???¡¡  y el del @eajpnv del interestelar??¡¡",NONE
771094133805023233,Hay que respetar las posturas de todo el mundo frente a las situaciones que se le presentan. Por algo no somos todos iguales ,NEU
771116409241894913,"@marulango apuntaba en ángulo correcto a una superficie reflectora, científicamente, sí ",NONE
771114527299690496,@paulakuyen 🐥  -tu pelo -eres una de mis mejores amigas -no mereces estar mal por nadie  -compañera pastel!,NEU
771114274387267584,"@jc_pblanco ya.. se le va, pero me gustó igual  lo siento, sino.. BLME está bien adaptado o los libros de Sparks ",P
771118203661586432,"entre odio día tras día, la muerte de su hermana, la muerte de su amiga, el divorcio de sus padres cuando era pequeña, el lupus, etc ",N
771117405460369413,"@ViKo_LH mira hijo de puta me cago en tu puta madre JAJAJAJAJAJAJJAAJAJA ya podré ir en 2018, ya... ",N
771118596969857024,"@AmuntValencia_ No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso ",NEU
